"BehaviorSpace results (NetLogo 6.2.0)"
"HUMAT_COVID_visitors_measure_FINAL.nlogo"
"importances_sweep_final_values"
"12/15/2021 12:38:16:818 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-45","45","-45","45"
"[run number]","N-HUMATS","experiential-importance-parameter","values-importance-parameter","min_attraction_dif","initialization","repulsion_dif","stop-at-day-hundred?","dilemma_threshold","adhere-to-rule-effect","extra_exp_satisfaction_per_hour","inquiry-opinion-change","break-the-rule-effect","parametrize-importances?","social-influence-per-tick","repulsion?","no_contact_accept_probability","max_attraction_dif","values_satisfaction_opinion_contribution","inquiry_probability","make_contact_probability","allowed_contacts_per_day","[step]","mean [n_contacts_this_day] of HUMATS","percentage_in_dilemma","standard-deviation [opinion_measure] of HUMATS","mean [opinion_measure] of HUMATS"
"1997","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","4.14","0.66","14.789605276761925","53.43"
"1998","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","3.94","0.64","14.147402231469558","55.15"
"1999","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","4.14","0.58","12.195590360553451","53.07"
"2000","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","4","2400","4.24","0.63","12.422511335426014","50.38"
"2001","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.76","0.51","15.205408394530036","60.74"
"2002","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.74","0.6","14.850092677328734","61.4"
"2004","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.44","0.58","11.368323881680531","64.44"
"2003","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4","0.65","15.54746398496026","59.44"
"2005","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.2","0.6","13.32291638531523","64.57"
"2006","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.64","0.63","15.004039860024767","64.1"
"2007","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.44","0.58","13.897441810955318","60.05"
"2008","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","3.98","0.59","14.105414821008534","65.87"
"2009","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.22","0.6","16.402759068233156","60.4"
"2011","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.66","0.63","14.155253869896228","64.55"
"2010","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.42","0.65","16.23183989147953","62.39"
"2012","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.28","0.66","12.575734209543828","64.18"
"2013","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.62","0.68","16.180596934962477","56.92"
"2014","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.92","0.7","15.795316400820218","61.77"
"2017","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.3","0.64","11.149416798626504","65.56"
"2016","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.56","0.63","14.778755568775612","60.25"
"2018","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.16","0.62","13.730390976357391","63.96"
"2015","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.44","0.63","12.890933310515635","66.84"
"2019","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.66","0.57","14.19578469230578","59.93"
"2020","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.44","0.61","12.989735652553989","64.79"
"2022","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.34","0.69","13.488112985855057","62.01"
"2021","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.5","0.62","12.806248474865695","63.6"
"2023","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.52","0.64","11.984750411428783","63.39"
"2024","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.46","0.66","13.477924337391292","65.61"
"2025","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.08","0.63","16.591768069641276","62.81"
"2026","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.14","0.64","13.194347580718347","61.99"
"2027","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.3","0.56","15.20001329079695","61.9"
"2028","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.44","0.54","14.439717952420489","64.86"
"2029","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.44","0.64","13.347185985719","63.71"
"2030","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.62","0.66","12.406840732825458","62.64"
"2031","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.32","0.66","10.37345096139587","68.74"
"2032","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.5","0.6","14.310196266009669","63.19"
"2033","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.28","0.65","15.696396678437656","59.87"
"2034","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.04","0.61","14.2616636654021","64.33"
"2035","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.36","0.61","12.10869960237705","66.16"
"2036","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.38","0.56","14.66769968813836","59.7"
"2037","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.9","0.63","16.372112282966444","63.12"
"2039","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.48","0.65","15.417748528788817","62.49"
"2038","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.4","0.59","12.040919291056534","68.31"
"2040","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.42","0.56","13.482888519463577","60.64"
"2041","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.42","0.58","13.993833418237255","62.03"
"2042","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.54","0.67","14.152170836798835","64.17"
"2043","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.74","0.77","15.918590237565486","60.85"
"2044","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.34","0.68","13.572848714334885","65.6"
"2045","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.08","0.62","13.375629882270022","65.04"
"2047","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.44","0.55","13.463005803033928","64.6"
"2046","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.76","0.6","13.48667879985673","60.78"
"2048","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.38","0.63","14.264723033845529","65.65"
"2049","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.5","0.61","14.484722010351863","67.03"
"2050","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.38","0.58","13.670731102939918","66.2"
"2051","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.34","0.61","14.71766615227078","63.42"
"2052","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.44","0.58","12.314280943340346","65.57"
"2053","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.14","0.6","15.301680108452606","63.6"
"2054","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.28","0.61","14.97390322453627","61.38"
"2055","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.72","0.54","14.445592805944363","64.46"
"2056","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.7","0.58","15.163499502809941","64.26"
"2058","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.64","0.68","13.693982310312496","64.99"
"2057","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.44","0.61","16.266998878872915","62.53"
"2059","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.88","0.64","12.148321578379344","63.71"
"2060","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.68","0.59","14.551184477456458","62.02"
"2061","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.36","0.65","12.981614816051325","61.73"
"2062","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.48","0.65","12.12717126242896","68.68"
"2063","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.62","0.52","13.22462884472786","63.59"
"2065","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.38","0.62","11.374701683289913","63.1"
"2064","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.42","0.53","16.07048552628405","62.61"
"2067","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.5","0.59","13.568661903761397","66.25"
"2066","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.68","0.66","15.507573907121916","61"
"2068","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.6","0.68","13.652897720323551","63.68"
"2070","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.74","0.59","13.884894779230523","60.76"
"2069","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.36","0.61","15.040937403626078","60.75"
"2072","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.36","0.69","16.484026550364792","57.29"
"2071","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.28","0.59","13.114025955734446","65.11"
"2073","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.48","0.59","12.67678622880851","62.81"
"2076","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.34","0.66","14.327831925199556","65.31"
"2074","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.32","0.59","13.592184325834998","60.6"
"2077","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.38","0.63","13.847550197224288","62.77"
"2075","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.52","0.62","14.539319728990701","60.89"
"2078","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.4","0.66","12.754068473481807","66.98"
"2079","100","0.2","0","25","random uniform","50","true","0.05","0.04","0.01","0.2","0.02","true","0.001","true","20","50","0.5","1","10","6","2400","4.82","0.67","15.157659663175135","59.77"
